tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0266543,movie,Finding Nemo,Finding Nemo,0,2003,\N,100,"Adventure,Animation,Comedy",8.2,1097728
tt0266697,movie,Kill Bill: Vol. 1,Kill Bill: Vol. 1,0,2003,\N,111,"Action,Crime,Thriller",8.2,1174369
tt0266915,movie,Rush Hour 2,Rush Hour 2,0,2001,\N,90,"Action,Comedy,Crime",6.7,235789
tt0266987,movie,Spy Game,Spy Game,0,2001,\N,126,"Action,Crime,Thriller",7.1,165444
tt0267913,movie,Scooby-Doo,Scooby-Doo,0,2002,\N,89,"Adventure,Comedy,Family",5.3,123614
tt0268126,movie,Adaptation.,Adaptation.,0,2002,\N,115,"Comedy,Drama",7.7,200869
tt0268380,movie,Ice Age,Ice Age,0,2002,\N,81,"Adventure,Animation,Comedy",7.5,510820
tt0268695,movie,The Time Machine,The Time Machine,0,2002,\N,96,"Action,Adventure,Sci-Fi",6,129298
tt0268978,movie,A Beautiful Mind,A Beautiful Mind,0,2001,\N,135,"Biography,Drama,Mystery",8.2,975059
tt0272152,movie,K-PAX,K-PAX,0,2001,\N,120,"Drama,Mystery,Sci-Fi",7.4,191624
tt0272338,movie,Punch-Drunk Love,Punch-Drunk Love,0,2002,\N,95,"Comedy,Drama,Romance",7.3,174451
tt0274166,movie,Johnny English,Johnny English,0,2003,\N,89,"Action,Adventure,Comedy",6.2,172153
tt0274558,movie,The Hours,The Hours,0,2002,\N,110,"Drama,Romance",7.5,137473
tt0275847,movie,Lilo & Stitch,Lilo & Stitch,0,2002,\N,85,"Adventure,Animation,Comedy",7.3,207794
tt0276751,movie,About a Boy,About a Boy,0,2002,\N,101,"Comedy,Drama,Romance",7.1,190479
tt0276919,movie,Dogville,Dogville,0,2003,\N,178,"Crime,Drama",8,156829
tt0277027,movie,I Am Sam,I Am Sam,0,2001,\N,132,Drama,7.6,154317
tt0277296,movie,The Scorpion King,The Scorpion King,0,2002,\N,92,"Action,Adventure,Fantasy",5.5,144357
tt0277371,movie,Not Another Teen Movie,Not Another Teen Movie,0,2001,\N,89,Comedy,5.8,113941
tt0277434,movie,We Were Soldiers,We Were Soldiers,0,2002,\N,138,"Action,Drama,History",7.2,149673
tt0278504,movie,Insomnia,Insomnia,0,2002,\N,118,"Drama,Mystery,Thriller",7.2,314184
tt0279600,tvSeries,Smallville,Smallville,0,2001,2011,60,"Action,Adventure,Drama",7.5,136050
tt0280590,movie,Mr. Deeds,Mr. Deeds,0,2002,\N,96,"Comedy,Romance",5.8,150968
tt0281358,movie,A Walk to Remember,A Walk to Remember,0,2002,\N,101,"Drama,Romance",7.3,219383
tt0283111,movie,National Lampoon's Van Wilder,National Lampoon's Van Wilder,0,2002,\N,92,"Comedy,Romance",6.4,114340
tt0285331,tvSeries,24,24,0,2001,2010,44,"Action,Crime,Drama",8.4,195156
tt0285403,tvSeries,Scrubs,Scrubs,0,2001,2010,22,"Comedy,Drama",8.4,267904
tt0285823,movie,Once Upon a Time in Mexico,Once Upon a Time in Mexico,0,2003,\N,102,"Action,Crime,Thriller",6.3,168405
tt0286106,movie,Signs,Signs,0,2002,\N,106,"Drama,Mystery,Sci-Fi",6.8,381677
tt0286499,movie,Bend It Like Beckham,Bend It Like Beckham,0,2002,\N,112,"Comedy,Drama,Romance",6.7,115594
tt0286716,movie,Hulk,Hulk,0,2003,\N,138,"Action,Sci-Fi",5.6,276727
tt0287467,movie,Talk to Her,Hable con ella,0,2002,\N,112,"Drama,Mystery,Romance",7.9,116681
tt0287978,movie,Daredevil,Daredevil,0,2003,\N,103,"Action,Crime",5.3,227444
tt0288477,movie,Ghost Ship,Ghost Ship,0,2002,\N,91,"Horror,Mystery,Thriller",5.6,108002
tt0289043,movie,28 Days Later,28 Days Later...,0,2002,\N,113,"Drama,Horror,Sci-Fi",7.5,437406
tt0289765,movie,Red Dragon,Red Dragon,0,2002,\N,124,"Crime,Drama,Thriller",7.2,287722
tt0289879,movie,The Butterfly Effect,The Butterfly Effect,0,2004,\N,113,"Drama,Sci-Fi,Thriller",7.6,515327
tt0289992,movie,The Life of David Gale,The Life of David Gale,0,2003,\N,130,"Crime,Drama,Mystery",7.5,125027
tt0290002,movie,Meet the Fockers,Meet the Fockers,0,2004,\N,115,"Comedy,Romance",6.3,283683
tt0290334,movie,X2,X2,0,2003,\N,134,"Action,Sci-Fi,Thriller",7.4,570397
tt0290673,movie,Irreversible,Irréversible,0,2002,\N,97,"Crime,Drama,Mystery",7.3,145303
tt0290978,tvSeries,The Office,The Office,0,2001,2003,30,"Comedy,Drama",8.5,121152
tt0292506,movie,The Recruit,The Recruit,0,2003,\N,115,"Action,Thriller",6.6,141195
tt0292963,movie,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,0,2007,\N,117,"Crime,Drama,Thriller",7.3,109892
tt0293429,movie,Mortal Kombat,Mortal Kombat,0,2021,\N,110,"Action,Adventure,Fantasy",6,187383
tt0293508,movie,The Phantom of the Opera,The Phantom of the Opera,0,2004,\N,143,"Drama,Musical,Romance",7.2,129436
tt0293564,movie,Rush Hour 3,Rush Hour 3,0,2007,\N,91,"Action,Comedy,Crime",6.2,180820
tt0293662,movie,The Transporter,The Transporter,0,2002,\N,92,"Action,Crime,Thriller",6.8,317739
tt0295178,movie,Austin Powers in Goldmember,Austin Powers in Goldmember,0,2002,\N,94,"Action,Adventure,Comedy",6.2,220665
tt0295297,movie,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,0,2002,\N,161,"Adventure,Family,Fantasy",7.4,681073
tt0295700,movie,Wrong Turn,Wrong Turn,0,2003,\N,84,"Horror,Thriller",6.1,129497
tt0295701,movie,xXx,xXx,0,2002,\N,124,"Action,Adventure,Thriller",5.8,185309
tt0296572,movie,The Chronicles of Riddick,The Chronicles of Riddick,0,2004,\N,119,"Action,Adventure,Sci-Fi",6.6,239767
tt0298130,movie,The Ring,The Ring,0,2002,\N,115,"Horror,Mystery",7.1,370447
tt0298148,movie,Shrek 2,Shrek 2,0,2004,\N,93,"Adventure,Animation,Comedy",7.3,496825
tt0298203,movie,8 Mile,8 Mile,0,2002,\N,110,"Drama,Music",7.2,315330
tt0298814,movie,The Core,The Core,0,2003,\N,135,"Action,Adventure,Sci-Fi",5.5,106233
tt0299658,movie,Chicago,Chicago,0,2002,\N,113,"Comedy,Crime,Musical",7.2,240712
tt0299977,movie,Hero,Ying xiong,0,2002,\N,120,"Action,Adventure,Drama",7.9,186564
tt0300471,movie,Shanghai Knights,Shanghai Knights,0,2003,\N,114,"Action,Adventure,Comedy",6.2,111615
tt0301357,movie,Good Bye Lenin!,Good Bye Lenin!,0,2003,\N,121,"Comedy,Drama,Romance",7.7,151485
tt0302640,movie,The Hot Chick,The Hot Chick,0,2002,\N,104,"Comedy,Fantasy",5.6,101381
tt0302886,movie,Old School,Old School,0,2003,\N,88,Comedy,7,241342
tt0303461,tvSeries,Firefly,Firefly,0,2002,2003,616,"Adventure,Drama,Sci-Fi",9,278452
tt0304141,movie,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,0,2004,\N,142,"Adventure,Family,Fantasy",7.9,680021
tt0305224,movie,Anger Management,Anger Management,0,2003,\N,106,Comedy,6.2,225850
tt0305357,movie,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,0,2003,\N,106,"Action,Adventure,Comedy",4.9,132100
tt0306047,movie,Scary Movie 3,Scary Movie 3,0,2003,\N,84,Comedy,5.5,156473
tt0306414,tvSeries,The Wire,The Wire,0,2002,2008,59,"Crime,Drama,Thriller",9.3,368806
tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,"Adventure,Animation,Comedy",6,196223
tt0307901,movie,25th Hour,25th Hour,0,2002,\N,135,Drama,7.6,183685
tt0307987,movie,Bad Santa,Bad Santa,0,2003,\N,92,"Comedy,Crime,Drama",7.1,154152
tt0308644,movie,Finding Neverland,Finding Neverland,0,2004,\N,106,"Biography,Drama,Family",7.7,211045
tt0309593,movie,Final Destination 2,Final Destination 2,0,2003,\N,90,"Horror,Thriller",6.2,179568
tt0309698,movie,Identity,Identity,0,2003,\N,90,"Mystery,Thriller",7.3,263837
tt0309987,movie,The Dreamers,The Dreamers,0,2003,\N,115,"Drama,Romance",7.1,129396
tt0310793,movie,Bowling for Columbine,Bowling for Columbine,0,2002,\N,120,"Crime,Documentary,Drama",8,147985
tt0311113,movie,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,0,2003,\N,138,"Action,Adventure,Drama",7.5,234968
tt0311429,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,0,2003,\N,110,"Action,Adventure,Fantasy",5.8,182460
tt0312004,movie,Wallace & Gromit: The Curse of the Were-Rabbit,The Curse of the Were-Rabbit,0,2005,\N,85,"Adventure,Animation,Comedy",7.5,144679
tt0313542,movie,Runaway Jury,Runaway Jury,0,2003,\N,127,"Crime,Drama,Thriller",7.1,103498
tt0313737,movie,Two Weeks Notice,Two Weeks Notice,0,2002,\N,101,"Comedy,Romance",6.1,124718
tt0314331,movie,Love Actually,Love Actually,0,2003,\N,135,"Comedy,Drama,Romance",7.6,526333
tt0314353,movie,Tears of the Sun,Tears of the Sun,0,2003,\N,121,"Action,Drama,Thriller",6.6,129113
tt0315327,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,"Comedy,Fantasy",6.8,427190
tt0315733,movie,21 Grams,21 Grams,0,2003,\N,124,"Crime,Drama,Thriller",7.6,244305
tt0316654,movie,Spider-Man 2,Spider-Man 2,0,2004,\N,127,"Action,Adventure,Sci-Fi",7.5,696295
tt0317198,movie,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,0,2004,\N,108,"Comedy,Drama,Romance",6,121060
tt0317219,movie,Cars,Cars,0,2006,\N,117,"Adventure,Animation,Comedy",7.2,458944
tt0317248,movie,City of God,Cidade de Deus,0,2002,\N,130,"Crime,Drama",8.6,790971
tt0317705,movie,The Incredibles,The Incredibles,0,2004,\N,115,"Action,Adventure,Animation",8,793531
tt0317740,movie,The Italian Job,The Italian Job,0,2003,\N,111,"Action,Crime,Thriller",7,385013
tt0317919,movie,Mission: Impossible III,Mission: Impossible III,0,2006,\N,126,"Action,Adventure,Thriller",6.9,385842
tt0318462,movie,The Motorcycle Diaries,Diarios de motocicleta,0,2004,\N,126,"Adventure,Biography,Drama",7.7,104223
tt0318627,movie,Resident Evil: Apocalypse,Resident Evil: Apocalypse,0,2004,\N,94,"Action,Horror,Sci-Fi",6.1,207950
tt0318649,movie,Sahara,Sahara,0,2005,\N,124,"Action,Adventure,Comedy",6,102494
tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy",8,455378
tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,"Action,Adventure,Sci-Fi",6.5,470697
tt0319343,movie,Elf,Elf,0,2003,\N,97,"Adventure,Comedy,Family",7.1,307927
tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,"Action,Adventure,Drama",7.3,308691
tt0320691,movie,Underworld,Underworld,0,2003,\N,121,"Action,Fantasy,Thriller",7,282375
tt0322259,movie,2 Fast 2 Furious,2 Fast 2 Furious,0,2003,\N,107,"Action,Crime,Thriller",5.9,293482
tt0322330,movie,Freaky Friday,Freaky Friday,0,2003,\N,97,"Comedy,Family,Fantasy",6.3,150133
tt0322802,movie,Jackass: The Movie,Jackass: The Movie,0,2002,\N,85,"Action,Comedy,Documentary",6.6,101309
tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,\N,98,Horror,6.2,150957
tt0325703,movie,Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life,0,2003,\N,117,"Action,Adventure,Fantasy",5.5,143764
tt0325710,movie,The Last Samurai,The Last Samurai,0,2003,\N,154,"Action,Drama",7.8,464567
tt0325805,movie,Matchstick Men,Matchstick Men,0,2003,\N,116,"Comedy,Crime,Drama",7.3,137068
tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,\N,143,"Action,Adventure,Fantasy",8.1,1191192
tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery",7.9,478665
tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy",6.7,187309
tt0327554,movie,Catwoman,Catwoman,0,2004,\N,104,"Action,Crime,Fantasy",3.4,124631
tt0327597,movie,Coraline,Coraline,0,2009,\N,100,"Animation,Drama,Family",7.7,258587
tt0327850,movie,The Rundown,The Rundown,0,2003,\N,104,"Action,Adventure,Comedy",6.6,121810
tt0328107,movie,Man on Fire,Man on Fire,0,2004,\N,146,"Action,Crime,Drama",7.7,384487
tt0328828,movie,American Wedding,American Wedding,0,2003,\N,96,Comedy,6.3,215247
tt0328880,movie,Brother Bear,Brother Bear,0,2003,\N,85,"Adventure,Animation,Comedy",6.8,121483
tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,0,2003,\N,97,"Action,Horror",5.7,126186
tt0330373,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,\N,157,"Adventure,Family,Fantasy",7.7,670610
tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,"Action,Crime,Drama",6.4,168900
tt0332280,movie,The Notebook,The Notebook,0,2004,\N,123,"Drama,Romance",7.8,608136
tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,"Comedy,Music",7.2,324996
tt0332452,movie,Troy,Troy,0,2004,\N,163,Drama,7.3,562618
tt0333766,movie,Garden State,Garden State,0,2004,\N,102,"Comedy,Drama,Romance",7.4,222128
tt0335245,movie,The Ladykillers,The Ladykillers,0,2004,\N,104,"Comedy,Crime,Thriller",6.2,108235
tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,"Comedy,Drama",7.7,481710
tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,2004,\N,127,Drama,7.2,246619
tt0335438,movie,Starsky & Hutch,Starsky & Hutch,0,2004,\N,101,"Comedy,Crime",6.1,153394
tt0337563,movie,13 Going on 30,13 Going on 30,0,2004,\N,98,"Comedy,Fantasy,Romance",6.3,211639
tt0337741,movie,Something's Gotta Give,Something's Gotta Give,0,2003,\N,128,"Comedy,Drama,Romance",6.7,127575
tt0337921,movie,Cellular,Cellular,0,2004,\N,94,"Action,Crime,Thriller",6.5,104633
tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller",7.1,418253
tt0338013,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,\N,108,"Drama,Romance,Sci-Fi",8.3,1060667
tt0338337,movie,Paycheck,Paycheck,0,2003,\N,119,"Action,Mystery,Sci-Fi",6.3,112515
tt0338348,movie,The Polar Express,The Polar Express,0,2004,\N,100,"Adventure,Animation,Comedy",6.6,238204
tt0338526,movie,Van Helsing,Van Helsing,0,2004,\N,131,"Action,Adventure,Fantasy",6.1,281316
tt0338564,movie,Infernal Affairs,Mou gaan dou,0,2002,\N,101,"Action,Crime,Drama",8,129973
tt0338751,movie,The Aviator,The Aviator,0,2004,\N,170,"Biography,Drama",7.5,380132
tt0339291,movie,A Series of Unfortunate Events,A Series of Unfortunate Events,0,2004,\N,108,"Adventure,Comedy,Family",6.8,218984
tt0340163,movie,Hostage,Hostage,0,2005,\N,113,"Action,Crime,Drama",6.5,113097
tt0340855,movie,Monster,Monster,0,2003,\N,109,"Biography,Crime,Drama",7.3,159796
tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,"Action,Crime,Thriller",7,107300
tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance",6,142470
tt0343660,movie,50 First Dates,50 First Dates,0,2004,\N,99,"Comedy,Drama,Romance",6.8,376452
tt0343737,movie,The Good Shepherd,The Good Shepherd,0,2006,\N,167,"Drama,History,Thriller",6.7,107141
tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Mystery,Sci-Fi",7.1,568365
tt0345950,movie,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,\N,87,"Adventure,Animation,Comedy",7.1,100169
tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama",5.6,175208
tt0347149,movie,Howl's Moving Castle,Hauru no ugoku shiro,0,2004,\N,119,"Adventure,Animation,Family",8.2,436075
tt0348150,movie,Superman Returns,Superman Returns,0,2006,\N,154,"Action,Adventure,Sci-Fi",6.1,290023
tt0348333,movie,Waiting...,Waiting...,0,2005,\N,94,Comedy,6.7,104620
tt0348836,movie,Gothika,Gothika,0,2003,\N,98,"Horror,Mystery,Thriller",5.8,118042
tt0348914,tvSeries,Deadwood,Deadwood,0,2004,2006,55,"Crime,Drama,History",8.6,115667
tt0349205,movie,Cheaper by the Dozen,Cheaper by the Dozen,0,2003,\N,98,"Comedy,Family",5.9,107769
tt0349683,movie,King Arthur,King Arthur,0,2004,\N,126,"Action,Adventure,Drama",6.3,174639
tt0349903,movie,Ocean's Twelve,Ocean's Twelve,0,2004,\N,125,"Crime,Thriller",6.5,409599
tt0350258,movie,Ray,Ray,0,2004,\N,152,"Biography,Drama,Music",7.7,155778
tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,"Adventure,Animation,Comedy",6.9,430405
tt0351977,movie,Walking Tall,Walking Tall,0,2004,\N,86,"Action,Crime",6.3,109317
tt0352248,movie,Cinderella Man,Cinderella Man,0,2005,\N,144,"Biography,Drama,Romance",8,196493
tt0353969,movie,Memories of Murder,Salinui chueok,0,2003,\N,131,"Crime,Drama,Mystery",8.1,209413
tt0355295,movie,The Brothers Grimm,The Brothers Grimm,0,2005,\N,118,"Action,Adventure,Comedy",5.9,125470
tt0356150,movie,EuroTrip,EuroTrip,0,2004,\N,92,Comedy,6.6,219964
tt0356910,movie,Mr. & Mrs. Smith,Mr. & Mrs. Smith,0,2005,\N,120,"Action,Comedy,Crime",6.5,530336
tt0357413,movie,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,0,2004,\N,94,Comedy,7.1,374881
tt0358082,movie,Robots,Robots,0,2005,\N,91,"Adventure,Animation,Comedy",6.4,159507
tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,"Biography,Drama,Music",7.8,263019
tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,"Action,Horror,Sci-Fi",5.8,186436
tt0359950,movie,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,0,2013,\N,114,"Adventure,Comedy,Drama",7.3,335988
tt0360486,movie,Constantine,Constantine,0,2005,\N,121,"Action,Fantasy,Horror",7,368606
tt0360717,movie,King Kong,King Kong,0,2005,\N,187,"Action,Adventure,Romance",7.2,442113
tt0361596,movie,Fahrenheit 9/11,Fahrenheit 9/11,0,2004,\N,122,"Documentary,Drama,War",7.5,131880
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,"Adventure,Drama,War",8.4,1553513
tt0361862,movie,The Machinist,The Machinist,0,2004,\N,101,"Drama,Thriller",7.6,410972
tt0362120,movie,Scary Movie 4,Scary Movie 4,0,2006,\N,83,Comedy,5.1,127923
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,"Comedy,Drama,Romance",7.4,488868
tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,\N,119,"Action,Adventure,Comedy",7.2,208936
tt0363163,movie,Downfall,Der Untergang,0,2004,\N,156,"Biography,Drama,History",8.2,370935
tt0363547,movie,Dawn of the Dead,Dawn of the Dead,0,2004,\N,101,"Action,Horror",7.3,268925
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,\N,143,"Adventure,Family,Fantasy",6.9,422076
tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,"Drama,Mystery,Thriller",6.5,207414
tt0364569,movie,Oldboy,Oldeuboi,0,2003,\N,120,"Action,Drama,Mystery",8.4,622756
tt0364725,movie,Dodgeball: A True Underdog Story,Dodgeball: A True Underdog Story,0,2004,\N,92,"Comedy,Sport",6.7,263875
tt0364845,tvSeries,NCIS,NCIS: Naval Criminal Investigative Service,0,2003,\N,60,"Action,Crime,Drama",7.8,159549
tt0365686,movie,Revolver,Revolver,0,2005,\N,111,"Action,Crime,Drama",6.3,101066
tt0365737,movie,Syriana,Syriana,0,2005,\N,128,"Drama,Thriller",6.9,133643
tt0365748,movie,Shaun of the Dead,Shaun of the Dead,0,2004,\N,99,"Comedy,Horror",7.9,586480
tt0365830,movie,Tenacious D in the Pick of Destiny,Tenacious D in The Pick of Destiny,0,2006,\N,94,"Adventure,Comedy,Music",6.8,114204
tt0365907,movie,A Walk Among the Tombstones,A Walk Among the Tombstones,0,2014,\N,114,"Action,Crime,Drama",6.5,126469
tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,"Adventure,Animation,Comedy",6.4,197620
tt0366551,movie,Harold & Kumar Go to White Castle,Harold & Kumar Go to White Castle,0,2004,\N,88,"Adventure,Comedy",7,204279
tt0366627,movie,The Jacket,The Jacket,0,2005,\N,103,"Drama,Fantasy,Mystery",7.1,118414
tt0367279,tvSeries,Arrested Development,Arrested Development,0,2003,2019,22,Comedy,8.7,320655
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family",6.7,518829
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,"Action,Adventure",6.2,486739
tt0367959,movie,Hannibal Rising,Hannibal Rising,0,2007,\N,121,"Adventure,Crime,Drama",6.1,114867
tt0368008,movie,The Manchurian Candidate,The Manchurian Candidate,0,2004,\N,129,"Drama,Mystery,Sci-Fi",6.6,115553
tt0368447,movie,The Village,The Village,0,2004,\N,108,"Drama,Mystery,Thriller",6.6,274737
tt0368891,movie,National Treasure,National Treasure,0,2004,\N,131,"Action,Adventure,Mystery",6.9,350757
tt0369179,tvSeries,Two and a Half Men,Two and a Half Men,0,2003,2015,22,"Comedy,Romance",7.1,277040
tt0369339,movie,Collateral,Collateral,0,2004,\N,120,"Action,Crime,Drama",7.5,427807
tt0369441,movie,Fun with Dick and Jane,Fun with Dick and Jane,0,2005,\N,90,"Comedy,Crime",6.2,152494
tt0369610,movie,Jurassic World,Jurassic World,0,2015,\N,124,"Action,Adventure,Sci-Fi",6.9,672103
tt0370263,movie,Alien vs. Predator,AVP: Alien vs. Predator,0,2004,\N,101,"Action,Adventure,Horror",5.7,209901
tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,2005,\N,109,"Adventure,Comedy,Sci-Fi",6.7,206527
tt0371746,movie,Iron Man,Iron Man,0,2008,\N,126,"Action,Adventure,Sci-Fi",7.9,1110517
tt0372183,movie,The Bourne Supremacy,The Bourne Supremacy,0,2004,\N,108,"Action,Mystery,Thriller",7.7,482343
tt0372588,movie,Team America: World Police,Team America: World Police,0,2004,\N,98,"Action,Comedy",7.2,177053
tt0372784,movie,Batman Begins,Batman Begins,0,2005,\N,140,"Action,Crime,Drama",8.2,1554874
tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,2008,\N,93,"Action,Adventure,Family",5.8,130217
tt0373074,movie,Kung Fu Hustle,Kung fu,0,2004,\N,99,"Action,Comedy,Fantasy",7.7,148848
tt0373469,movie,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,0,2005,\N,103,"Comedy,Crime,Mystery",7.5,235513
tt0373883,movie,Halloween,Halloween,0,2007,\N,109,Horror,6,129600
tt0373889,movie,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,0,2007,\N,138,"Action,Adventure,Family",7.5,622893
tt0373926,movie,The Interpreter,The Interpreter,0,2005,\N,128,"Crime,Mystery,Thriller",6.4,110370
tt0374463,tvMiniSeries,The Pacific,The Pacific,0,2010,2010,530,"Action,Adventure,Drama",8.3,125393
tt0374900,movie,Napoleon Dynamite,Napoleon Dynamite,0,2004,\N,96,Comedy,7,234094
tt0375063,movie,Sideways,Sideways,0,2004,\N,127,"Comedy,Drama,Romance",7.5,200463
tt0375679,movie,Crash,Crash,0,2004,\N,112,"Crime,Drama,Thriller",7.7,446732
tt0375912,movie,Layer Cake,Layer Cake,0,2004,\N,105,"Action,Crime,Drama",7.3,192692
tt0376136,movie,The Rum Diary,The Rum Diary,0,2011,\N,119,"Comedy,Drama",6.1,107539
